first_name,last_name,date_of_birth,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,incident_hour,customer_age,policy_deductable,policy_annual_premium,num_claims_past_year,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,policy_id,incident_type,LABEL_TIMESTAMP
Wyatt,Stephenson,1955-02-21,5.0,3.0,4.0,2.0,0.0,11558.0,3793.0,18.0,41.0,611.0,3184.0,5.0,,2022-11-09T16:11:24Z,dcaf0c8f-7153-4e08-b37d-dafd0020c50a,customer,b469-58351269,dcaf0c8f-7153-4e08-b37d-dafd0020c50a,breakin,2023-03-06T15:05:50Z
Grace,Maxwell,1998-04-11,6.0,2.0,5.0,2.0,0.0,6797.0,6055.0,10.0,43.0,612.0,1660.0,6.0,,2023-01-26T12:55:17Z,59d5a9ad-d2da-4ec1-9992-894571134d70,customer,c178-55731820,59d5a9ad-d2da-4ec1-9992-894571134d70,breakin,2023-03-06T15:05:50Z
Isabella,Rodriguez,1911-08-17,4.0,2.0,5.0,2.0,0.0,11205.0,4343.0,13.0,35.0,520.0,3162.0,3.0,,2023-02-05T10:27:23Z,4a493b8c-7d09-4d88-9865-0655fa7d14ed,customer,b466-84911415,4a493b8c-7d09-4d88-9865-0655fa7d14ed,collision,2023-03-06T15:05:50Z
Kim,Ball,2017-05-21,5.0,2.0,2.0,2.0,0.0,7891.0,6225.0,6.0,45.0,666.0,1997.0,3.0,,2023-03-02T01:14:24Z,f2bb9bb1-3eeb-4ca4-a6a3-acb42cf2c3bb,customer,c866-78460034,f2bb9bb1-3eeb-4ca4-a6a3-acb42cf2c3bb,theft,2023-03-06T15:05:50Z
Wesley,Cabrera,1962-12-30,4.0,2.0,5.0,1.0,0.0,8904.0,4743.0,9.0,42.0,419.0,2342.0,5.0,,2022-04-08T13:40:43Z,8d440210-2b2b-4f4e-b36a-4f5006b778e2,customer,c258-74399044,8d440210-2b2b-4f4e-b36a-4f5006b778e2,collision,2023-03-06T15:05:50Z
Johnathan,Reid,1965-02-23,6.0,3.0,3.0,2.0,0.0,5347.0,4944.0,9.0,48.0,733.0,2588.0,4.0,,2022-05-02T19:19:56Z,81355bf8-065f-4727-8a2f-86424e69511a,customer,d598-54958620,81355bf8-065f-4727-8a2f-86424e69511a,breakin,2023-03-06T15:05:50Z
Candace,Caldwell,1925-03-19,5.0,2.0,5.0,2.0,0.0,10994.0,3883.0,9.0,39.0,490.0,2756.0,2.0,,2022-05-08T00:49:42Z,48476b82-4e64-4c6d-86aa-b07fe86f8c7a,customer,a724-48205956,48476b82-4e64-4c6d-86aa-b07fe86f8c7a,collision,2023-03-06T15:05:50Z
Colleen,Levy,1958-11-10,5.0,2.0,5.0,1.0,0.0,11437.0,3791.0,13.0,36.0,595.0,2950.0,3.0,,2023-02-28T14:01:46Z,36101150-07a9-435f-adfc-6d5f341a9aaa,customer,b544-51051162,36101150-07a9-435f-adfc-6d5f341a9aaa,collision,2023-03-06T15:05:50Z
Justin,Hays,1979-01-29,5.0,3.0,4.0,2.0,0.0,10340.0,5438.0,14.0,33.0,568.0,2279.0,4.0,,2022-10-07T01:13:24Z,cf714928-6781-4613-a8a0-5b662dc2e55f,customer,b805-81561005,cf714928-6781-4613-a8a0-5b662dc2e55f,collision,2023-03-06T15:05:50Z
Sydney,Garrett,2008-08-29,3.0,2.0,5.0,2.0,0.0,15942.0,4016.0,12.0,34.0,681.0,2720.0,2.0,,2022-05-19T21:37:38Z,fe6af679-69fa-493a-a930-d02feae32720,customer,b120-06137420,fe6af679-69fa-493a-a930-d02feae32720,theft,2023-03-06T15:05:50Z
Mario,Briggs,1967-08-19,5.0,2.0,4.0,1.0,0.0,11098.0,3903.0,9.0,36.0,592.0,2396.0,2.0,,2022-08-07T23:19:42Z,72465987-4688-4b88-bcc1-7cd5daa61c42,customer,c817-98382305,72465987-4688-4b88-bcc1-7cd5daa61c42,collision,2023-03-06T15:05:50Z
Guy,Mcintyre,1935-04-19,4.0,2.0,4.0,2.0,0.0,4596.0,6539.0,8.0,57.0,484.0,2097.0,4.0,,2023-02-02T19:09:41Z,408ee357-9053-41f9-a287-f0fb1bc5ba7e,customer,c129-23703186,408ee357-9053-41f9-a287-f0fb1bc5ba7e,breakin,2023-03-06T15:05:50Z
Rhonda,Chung,1978-07-09,5.0,2.0,3.0,2.0,0.0,7936.0,7316.0,10.0,52.0,658.0,2095.0,5.0,,2023-01-06T21:10:04Z,d9440f40-36bf-468d-ab7f-ff04f930b50a,customer,c950-42570843,d9440f40-36bf-468d-ab7f-ff04f930b50a,collision,2023-03-06T15:05:50Z
Benjamin,Patterson,1963-07-22,5.0,2.0,3.0,1.0,0.0,12125.0,3098.0,14.0,45.0,600.0,3852.0,3.0,,2022-06-21T20:29:13Z,2e90c042-6bf5-41c9-9c04-4d476f8591a0,customer,b708-57410233,2e90c042-6bf5-41c9-9c04-4d476f8591a0,collision,2023-03-06T15:05:50Z
Laurie,Rivas,2006-11-01,4.0,3.0,6.0,2.0,0.0,11760.0,2996.0,15.0,30.0,612.0,2909.0,3.0,,2022-09-21T23:01:30Z,00442629-4244-41c1-99be-0f3c2fd1db2b,customer,d563-34313888,00442629-4244-41c1-99be-0f3c2fd1db2b,breakin,2023-03-06T15:05:50Z
Cathy,Hodges,1907-04-16,5.0,2.0,5.0,1.0,0.0,10024.0,5503.0,6.0,52.0,310.0,2334.0,5.0,,2022-05-03T12:23:20Z,00db76bf-41ef-44b4-9efd-e224ace75ee1,customer,b253-20250635,00db76bf-41ef-44b4-9efd-e224ace75ee1,theft,2023-03-06T15:05:50Z
Sherri,Rojas,1973-04-30,5.0,2.0,3.0,2.0,0.0,9362.0,3871.0,13.0,39.0,438.0,3230.0,3.0,,2022-04-12T04:40:26Z,ca34f4b3-6510-4fad-bf19-2056565b4ce1,customer,d530-46970274,ca34f4b3-6510-4fad-bf19-2056565b4ce1,theft,2023-03-06T15:05:50Z
Barry,Carney,1960-05-29,5.0,2.0,3.0,2.0,0.0,8044.0,4989.0,6.0,46.0,443.0,2001.0,4.0,,2022-12-15T14:19:48Z,87085f68-8b41-4ca5-9b74-615f07738575,customer,d453-42580299,87085f68-8b41-4ca5-9b74-615f07738575,breakin,2023-03-06T15:05:50Z
Tricia,Levy,1988-12-25,5.0,2.0,5.0,2.0,0.0,9608.0,4183.0,12.0,39.0,692.0,2625.0,3.0,,2023-02-16T17:06:26Z,61b87a7d-5980-4cfc-b637-5ef97af92355,customer,a320-73369453,61b87a7d-5980-4cfc-b637-5ef97af92355,collision,2023-03-06T15:05:50Z
Anna,Nunez,1966-09-17,4.0,2.0,2.0,2.0,0.0,9642.0,5088.0,6.0,49.0,389.0,2320.0,5.0,,2022-06-07T18:22:54Z,0b87ab50-001c-4bc2-a0ba-db1b043ef513,customer,d133-08457744,0b87ab50-001c-4bc2-a0ba-db1b043ef513,collision,2023-03-06T15:05:50Z
Sally,Dalton,2018-05-08,6.0,3.0,4.0,2.0,0.0,7374.0,2692.0,16.0,38.0,408.0,2636.0,3.0,,2022-05-27T02:32:38Z,1916bc02-4954-4270-bef8-c992452df275,customer,b636-04981788,1916bc02-4954-4270-bef8-c992452df275,theft,2023-03-06T15:05:50Z
Natalie,Patton,1985-03-04,4.0,2.0,4.0,2.0,0.0,7143.0,4305.0,12.0,49.0,676.0,2004.0,4.0,,2022-05-25T01:36:48Z,ffa70c30-9fd3-4ae0-a6ca-e1528a49f1db,customer,d073-78774130,ffa70c30-9fd3-4ae0-a6ca-e1528a49f1db,theft,2023-03-06T15:05:50Z
Guy,Hinton,1957-11-23,3.0,3.0,3.0,2.0,0.0,7495.0,5561.0,10.0,51.0,547.0,2231.0,4.0,,2022-08-03T20:08:50Z,be5edd07-b537-4d8e-a453-b972de5b78ff,customer,d234-58930229,be5edd07-b537-4d8e-a453-b972de5b78ff,collision,2023-03-06T15:05:50Z
Brandi,Hutchinson,1932-02-26,4.0,2.0,4.0,2.0,0.0,6675.0,5040.0,10.0,39.0,516.0,2123.0,5.0,,2022-06-26T20:53:07Z,ed32c922-df4f-4b79-bba0-7a22536721a3,customer,c507-21103632,ed32c922-df4f-4b79-bba0-7a22536721a3,breakin,2023-03-06T15:05:50Z
Darlene,Pollard,1927-08-21,4.0,3.0,4.0,2.0,0.0,11637.0,2832.0,12.0,36.0,549.0,2620.0,3.0,,2022-08-27T15:11:39Z,839ae62b-f95b-433d-b7fd-63daba41c86a,customer,d371-31585734,839ae62b-f95b-433d-b7fd-63daba41c86a,collision,2023-03-06T15:05:50Z
Marco,Riley,1982-06-14,5.0,3.0,4.0,2.0,0.0,4496.0,5731.0,9.0,54.0,625.0,2327.0,5.0,,2022-08-08T12:35:12Z,e848c702-f4e4-48fb-8fc3-0c1f2be783bf,customer,d195-77673659,e848c702-f4e4-48fb-8fc3-0c1f2be783bf,theft,2023-03-06T15:05:50Z
Stefanie,Barry,1949-07-07,5.0,2.0,4.0,1.0,0.0,10570.0,4241.0,15.0,35.0,621.0,3041.0,3.0,,2023-01-01T16:09:36Z,0798a95a-0d6b-42e5-b519-7daf3b5d1560,customer,a908-83763556,0798a95a-0d6b-42e5-b519-7daf3b5d1560,collision,2023-03-06T15:05:50Z
Rebekah,Allison,1988-11-18,4.0,2.0,6.0,1.0,0.0,10034.0,5220.0,8.0,38.0,639.0,3194.0,3.0,,2022-06-20T14:23:46Z,7975eadf-e92e-47c8-beab-f66214923ceb,customer,a372-15147016,7975eadf-e92e-47c8-beab-f66214923ceb,collision,2023-03-06T15:05:50Z
Jason,Fleming,1982-10-07,5.0,3.0,4.0,2.0,0.0,5427.0,5884.0,8.0,52.0,509.0,2097.0,4.0,,2022-06-02T02:56:17Z,effd98bd-3e8e-4217-9bce-810f288d767f,customer,d864-01124774,effd98bd-3e8e-4217-9bce-810f288d767f,collision,2023-03-06T15:05:50Z
Kaitlyn,Knight,2006-12-22,5.0,2.0,5.0,1.0,0.0,9977.0,2141.0,9.0,53.0,462.0,2997.0,6.0,,2022-07-10T03:54:33Z,2d0ed09c-82f3-476b-befd-10b4ee8b0955,customer,b646-48674853,2d0ed09c-82f3-476b-befd-10b4ee8b0955,theft,2023-03-06T15:05:50Z
Vicki,Daugherty,1995-08-08,5.0,3.0,4.0,3.0,0.0,5208.0,7096.0,9.0,46.0,702.0,1305.0,4.0,,2022-03-24T03:05:22Z,85638d4c-d2f8-40fc-9132-d5920c17fe54,customer,d840-69880515,85638d4c-d2f8-40fc-9132-d5920c17fe54,theft,2023-03-06T15:05:50Z
Makayla,Gross,1952-01-02,6.0,2.0,4.0,2.0,0.0,5675.0,5186.0,2.0,46.0,424.0,2258.0,4.0,,2023-01-08T05:56:54Z,bf3f6bcb-0b46-4cfb-ab8f-cdf1df505f76,customer,c667-01073259,bf3f6bcb-0b46-4cfb-ab8f-cdf1df505f76,theft,2023-03-06T15:05:50Z
Dennis,Mcpherson,1915-01-10,4.0,3.0,4.0,1.0,0.0,6525.0,5797.0,12.0,42.0,570.0,2226.0,5.0,,2022-05-25T08:58:38Z,821faf23-6a2a-4b90-860a-6eaa814d5347,customer,a571-48607307,821faf23-6a2a-4b90-860a-6eaa814d5347,breakin,2023-03-06T15:05:50Z
Terrance,Dunn,2010-10-11,5.0,3.0,5.0,2.0,0.0,6350.0,3847.0,6.0,39.0,467.0,2152.0,7.0,,2022-10-19T05:39:21Z,a27d1194-8e28-43a6-abf4-d3c4ef2867fd,customer,a325-05693157,a27d1194-8e28-43a6-abf4-d3c4ef2867fd,breakin,2023-03-06T15:05:50Z
Justin,Hanson,1985-07-12,5.0,2.0,5.0,2.0,0.0,9493.0,2936.0,13.0,34.0,403.0,2852.0,4.0,,2022-05-03T02:46:12Z,c57764a5-85e3-4f56-a5ce-c9c3ae0d9fed,customer,b038-02794420,c57764a5-85e3-4f56-a5ce-c9c3ae0d9fed,breakin,2023-03-06T15:05:50Z
Andrea,Flynn,1965-12-10,5.0,2.0,4.0,2.0,0.0,9583.0,3141.0,11.0,37.0,544.0,2405.0,4.0,,2022-12-08T02:20:03Z,03c1178f-f418-4fe5-9c78-6924f75cc182,customer,d745-30371453,03c1178f-f418-4fe5-9c78-6924f75cc182,collision,2023-03-06T15:05:50Z
Kerri,Knox,1990-06-06,4.0,3.0,5.0,2.0,0.0,9716.0,5929.0,8.0,55.0,575.0,1955.0,4.0,,2022-08-11T07:27:58Z,006bdb45-22f9-4db5-bf15-2d2114e4d0ff,customer,b992-60514072,006bdb45-22f9-4db5-bf15-2d2114e4d0ff,theft,2023-03-06T15:05:50Z
Garrett,Chang,1907-04-13,4.0,2.0,4.0,2.0,0.0,7387.0,5722.0,8.0,50.0,578.0,2153.0,4.0,,2022-06-28T07:35:40Z,810d9bcd-99a4-4e6c-a269-898bc0e4b0a9,customer,b266-06059453,810d9bcd-99a4-4e6c-a269-898bc0e4b0a9,breakin,2023-03-06T15:05:50Z
Joe,Spence,1991-05-09,4.0,2.0,4.0,2.0,0.0,8668.0,6762.0,3.0,61.0,434.0,2246.0,3.0,,2022-09-28T19:18:29Z,877aa26a-0795-45ec-8b43-6218f65ad2f2,customer,a596-34061157,877aa26a-0795-45ec-8b43-6218f65ad2f2,collision,2023-03-06T15:05:50Z
Natasha,Jensen,1915-10-10,5.0,2.0,3.0,1.0,0.0,8681.0,5463.0,12.0,55.0,544.0,2235.0,5.0,,2022-05-18T03:06:20Z,324b3ca8-8fbc-4f34-ad91-b8f433c3c09b,customer,c765-35050340,324b3ca8-8fbc-4f34-ad91-b8f433c3c09b,theft,2023-03-06T15:05:50Z
Terrence,Day,2018-07-06,6.0,3.0,3.0,2.0,0.0,6437.0,6235.0,11.0,53.0,672.0,1995.0,6.0,,2022-06-27T21:32:45Z,423b812b-8714-46ce-8767-c5774323c509,customer,d691-10667301,423b812b-8714-46ce-8767-c5774323c509,collision,2023-03-06T15:05:50Z
Karl,Sampson,1986-05-01,5.0,2.0,4.0,2.0,0.0,8305.0,6356.0,8.0,46.0,630.0,2013.0,5.0,,2022-06-30T09:14:51Z,c7c0b6a8-b97a-4d05-9c9a-c6bf16e64283,customer,b096-61607048,c7c0b6a8-b97a-4d05-9c9a-c6bf16e64283,collision,2023-03-06T15:05:50Z
Mikayla,Campos,1989-12-26,3.0,2.0,4.0,2.0,0.0,12262.0,5349.0,12.0,39.0,390.0,3203.0,3.0,,2022-06-08T14:36:11Z,023e5980-5f0c-42fb-9819-9ed998c733b4,customer,b306-49162195,023e5980-5f0c-42fb-9819-9ed998c733b4,collision,2023-03-06T15:05:50Z
Hector,Santiago,1952-02-11,5.0,2.0,3.0,1.0,0.0,10205.0,3505.0,7.0,49.0,779.0,3161.0,2.0,,2022-04-25T23:07:21Z,13007dc4-f211-412a-94de-ca11bdc9351b,customer,d081-13067220,13007dc4-f211-412a-94de-ca11bdc9351b,collision,2023-03-06T15:05:50Z
Maxwell,Fitzpatrick,2003-12-03,5.0,2.0,6.0,1.0,0.0,7252.0,5049.0,9.0,52.0,468.0,2587.0,4.0,,2023-02-26T02:18:25Z,608f452e-ef76-47f5-b4e3-9587e6adc3ea,customer,b493-58422036,608f452e-ef76-47f5-b4e3-9587e6adc3ea,theft,2023-03-06T15:05:50Z
Gregg,Murray,1936-07-22,4.0,2.0,3.0,2.0,0.0,9779.0,5085.0,14.0,34.0,446.0,2380.0,5.0,,2022-12-03T05:33:47Z,1d248140-fab4-4f43-b653-241e5d7a0a49,customer,d590-26430243,1d248140-fab4-4f43-b653-241e5d7a0a49,breakin,2023-03-06T15:05:50Z
Ana,Spence,1936-03-26,6.0,2.0,5.0,2.0,0.0,11664.0,5253.0,6.0,54.0,532.0,2627.0,7.0,,2023-02-19T23:31:55Z,be8af672-b699-4176-b998-e025fab2be53,customer,d941-48340590,be8af672-b699-4176-b998-e025fab2be53,collision,2023-03-06T15:05:50Z
Beverly,Madden,1976-12-07,6.0,2.0,2.0,1.0,0.0,10285.0,5877.0,6.0,35.0,349.0,2006.0,7.0,,2022-10-26T00:20:51Z,4621e813-3076-4de5-abc3-859b6a0d712a,customer,d046-85570026,4621e813-3076-4de5-abc3-859b6a0d712a,collision,2023-03-06T15:05:50Z
Bob,Mullen,1986-11-26,4.0,3.0,3.0,2.0,0.0,11398.0,4301.0,13.0,31.0,489.0,1966.0,3.0,,2022-06-04T03:55:55Z,3e88cac8-6107-4852-8fb0-e97090baf8e7,customer,a816-23472252,3e88cac8-6107-4852-8fb0-e97090baf8e7,theft,2023-03-06T15:05:50Z
Roger,Vargas,1965-06-24,5.0,3.0,3.0,2.0,0.0,8098.0,4700.0,8.0,45.0,705.0,2394.0,5.0,,2022-09-18T18:22:24Z,673b1012-91bb-4c0a-88c7-6bb8489165ec,customer,a171-51571356,673b1012-91bb-4c0a-88c7-6bb8489165ec,breakin,2023-03-06T15:05:50Z
Glen,Madden,1912-09-07,4.0,3.0,4.0,2.0,0.0,7556.0,4973.0,12.0,41.0,652.0,2377.0,6.0,,2023-02-04T09:49:30Z,cca41fd8-ae7c-4332-87b3-08edfe3767af,customer,c940-74837196,cca41fd8-ae7c-4332-87b3-08edfe3767af,collision,2023-03-06T15:05:50Z
Deborah,Mcfarland,1966-12-15,5.0,3.0,4.0,2.0,0.0,12767.0,2793.0,21.0,31.0,619.0,2575.0,3.0,,2022-03-10T16:41:30Z,8d4e92a3-0937-471a-b028-21eaf0ada788,customer,b758-82121374,8d4e92a3-0937-471a-b028-21eaf0ada788,collision,2023-03-06T15:05:50Z
Lisa,Baldwin,1944-02-18,5.0,3.0,4.0,2.0,0.0,6831.0,4530.0,5.0,47.0,589.0,2448.0,4.0,,2023-01-13T09:21:57Z,dcdf0a73-8593-459b-8ffd-aedec4cb9863,customer,b112-61035807,dcdf0a73-8593-459b-8ffd-aedec4cb9863,collision,2023-03-06T15:05:50Z
Manuel,Barker,1908-04-25,4.0,3.0,4.0,2.0,0.0,7922.0,5500.0,14.0,47.0,654.0,1654.0,5.0,,2022-12-14T19:12:01Z,d8cde63b-7287-4804-b7ca-38485e6f99a0,customer,b799-51257271,d8cde63b-7287-4804-b7ca-38485e6f99a0,theft,2023-03-06T15:05:50Z
Yesenia,Mccarthy,2012-04-14,5.0,3.0,4.0,1.0,0.0,12971.0,2911.0,17.0,38.0,575.0,2850.0,4.0,,2023-02-19T21:05:45Z,62534cd8-fadb-42f3-8a6f-a79cf769ea22,customer,b857-67168636,62534cd8-fadb-42f3-8a6f-a79cf769ea22,breakin,2023-03-06T15:05:50Z
Felicia,Farley,1996-02-21,5.0,2.0,3.0,1.0,0.0,11954.0,4731.0,12.0,46.0,714.0,4097.0,2.0,,2022-10-28T16:13:10Z,da7c4e9d-7cb7-45d8-975e-7c29e94f87e1,customer,b713-01677415,da7c4e9d-7cb7-45d8-975e-7c29e94f87e1,breakin,2023-03-06T15:05:50Z
Jenna,Robertson,1986-10-11,5.0,3.0,5.0,2.0,0.0,6324.0,7089.0,9.0,40.0,444.0,1589.0,5.0,,2023-01-12T06:16:26Z,9ea2e232-531b-4ba9-a6b5-35503668af81,customer,c981-64868785,9ea2e232-531b-4ba9-a6b5-35503668af81,theft,2023-03-06T15:05:50Z
Jennifer,Sandoval,1930-09-04,5.0,3.0,4.0,2.0,0.0,5735.0,6594.0,7.0,48.0,691.0,1698.0,5.0,,2022-08-09T11:11:13Z,1cd09433-8be1-4950-acbb-e7103292f695,customer,a198-83874682,1cd09433-8be1-4950-acbb-e7103292f695,breakin,2023-03-06T15:05:50Z
Dustin,Galloway,1910-03-07,4.0,3.0,4.0,1.0,0.0,6711.0,5195.0,7.0,44.0,429.0,1975.0,4.0,,2022-12-05T00:59:43Z,a8270c4d-0f07-4bd0-9e94-2862a4b9fbe1,customer,b295-56011344,a8270c4d-0f07-4bd0-9e94-2862a4b9fbe1,collision,2023-03-06T15:05:50Z
Jay,Moore,2008-09-25,3.0,2.0,3.0,1.0,0.0,14168.0,4376.0,10.0,37.0,550.0,3248.0,2.0,,2022-06-10T03:39:40Z,d9ff32c5-6cb5-415e-80ea-dd5c5dcc0fdd,customer,c392-57939144,d9ff32c5-6cb5-415e-80ea-dd5c5dcc0fdd,collision,2023-03-06T15:05:50Z
Latoya,Harrington,1913-10-30,7.0,2.0,3.0,1.0,0.0,7949.0,2298.0,14.0,43.0,586.0,2181.0,3.0,,2022-04-01T14:57:48Z,de7c6b58-da19-4687-8f5d-41f275a14d2c,customer,c676-98113107,de7c6b58-da19-4687-8f5d-41f275a14d2c,breakin,2023-03-06T15:05:50Z
Vanessa,Bond,1908-03-17,4.0,2.0,3.0,2.0,0.0,5439.0,7386.0,8.0,45.0,714.0,1239.0,4.0,,2022-05-18T23:04:44Z,0a6dc2aa-3827-4c0d-b965-87fe3d25b08c,customer,c142-00692129,0a6dc2aa-3827-4c0d-b965-87fe3d25b08c,collision,2023-03-06T15:05:50Z
Drew,Hester,1927-08-07,4.0,3.0,3.0,2.0,0.0,7167.0,7638.0,12.0,38.0,520.0,1124.0,6.0,,2022-06-17T22:07:37Z,be388af8-799f-4c46-ae9d-019637519a74,customer,d620-51823577,be388af8-799f-4c46-ae9d-019637519a74,collision,2023-03-06T15:05:50Z
Gregory,Cowan,1929-05-09,5.0,2.0,4.0,3.0,0.0,5467.0,6174.0,4.0,54.0,504.0,2090.0,4.0,,2022-11-09T04:11:15Z,29cff39e-b913-4e03-b910-9d1b47e9e5fb,customer,c452-38983867,29cff39e-b913-4e03-b910-9d1b47e9e5fb,collision,2023-03-06T15:05:50Z
Johnathan,Foster,1931-04-06,4.0,2.0,3.0,2.0,0.0,12637.0,3048.0,14.0,40.0,463.0,3596.0,2.0,,2022-11-03T23:45:15Z,93f6802a-bae6-415e-8bb0-ea87bd3e7520,customer,a106-38963661,93f6802a-bae6-415e-8bb0-ea87bd3e7520,theft,2023-03-06T15:05:50Z
Lauren,Herring,2013-11-22,5.0,2.0,3.0,1.0,0.0,12233.0,5196.0,11.0,43.0,741.0,3729.0,4.0,,2022-09-10T14:33:18Z,db8fdfa6-f335-451f-bdf1-b2732cbe1604,customer,c825-21677628,db8fdfa6-f335-451f-bdf1-b2732cbe1604,breakin,2023-03-06T15:05:50Z
Debra,Huffman,1936-08-30,5.0,2.0,3.0,2.0,0.0,7810.0,4636.0,8.0,45.0,583.0,2871.0,3.0,,2022-07-30T16:28:29Z,a8a64132-ab3e-43f7-b68d-0fe68c05df7b,customer,c167-42049452,a8a64132-ab3e-43f7-b68d-0fe68c05df7b,theft,2023-03-06T15:05:50Z
Anne,Shields,2020-01-18,2.0,2.0,5.0,1.0,0.0,17707.0,5391.0,11.0,29.0,683.0,3255.0,3.0,,2022-03-23T10:15:48Z,c51f61f4-c423-4b1c-854f-e760650ea824,customer,a479-10035608,c51f61f4-c423-4b1c-854f-e760650ea824,breakin,2023-03-06T15:05:50Z
Dustin,Maxwell,1931-07-10,4.0,2.0,5.0,1.0,0.0,4772.0,4355.0,5.0,38.0,442.0,2215.0,6.0,,2022-08-30T15:08:59Z,f811b5d1-acaa-49d5-a504-66ecc0f8be2c,customer,d098-28595676,f811b5d1-acaa-49d5-a504-66ecc0f8be2c,theft,2023-03-06T15:05:50Z
Tanya,Huffman,1929-03-04,3.0,2.0,4.0,2.0,0.0,13618.0,4661.0,13.0,28.0,397.0,2619.0,3.0,,2022-10-02T07:58:59Z,dbae0941-7add-4cb7-aa31-fdc511104192,customer,b669-36459738,dbae0941-7add-4cb7-aa31-fdc511104192,breakin,2023-03-06T15:05:50Z
Lindsey,Lawson,1913-02-24,5.0,3.0,3.0,2.0,0.0,5748.0,5762.0,8.0,44.0,518.0,1845.0,6.0,,2023-02-16T00:17:25Z,1d25dc01-3806-40a3-97e1-1f56406e9577,customer,c243-63032198,1d25dc01-3806-40a3-97e1-1f56406e9577,breakin,2023-03-06T15:05:50Z
Valerie,Terry,1908-11-16,6.0,3.0,4.0,1.0,0.0,7619.0,2668.0,18.0,36.0,724.0,2281.0,3.0,,2022-05-31T21:33:34Z,d77e70e9-3043-4ec4-b2de-6730a757cd6a,customer,c936-81133976,d77e70e9-3043-4ec4-b2de-6730a757cd6a,collision,2023-03-06T15:05:50Z
Justin,Welch,1927-06-21,5.0,2.0,5.0,2.0,0.0,9450.0,5128.0,9.0,36.0,574.0,2546.0,2.0,,2022-10-29T01:00:47Z,df32300d-2907-4263-a94f-eff375986682,customer,a165-39227872,df32300d-2907-4263-a94f-eff375986682,theft,2023-03-06T15:05:50Z
Brian,Hickman,2012-08-06,5.0,2.0,3.0,2.0,0.0,9219.0,7579.0,4.0,52.0,398.0,1943.0,4.0,,2022-11-30T11:04:03Z,f43484e4-c734-4ab9-929b-8feded2909cf,customer,d599-15817692,f43484e4-c734-4ab9-929b-8feded2909cf,theft,2023-03-06T15:05:50Z
Damon,Wilcox,1995-09-19,5.0,2.0,4.0,2.0,0.0,10194.0,3639.0,12.0,35.0,481.0,2692.0,3.0,,2022-07-11T07:29:51Z,018a5c89-566a-4e2b-8296-9254fd6da6be,customer,a144-74116242,018a5c89-566a-4e2b-8296-9254fd6da6be,breakin,2023-03-06T15:05:50Z
Yesenia,Bond,2003-10-01,5.0,2.0,3.0,3.0,0.0,8030.0,4137.0,15.0,37.0,305.0,2470.0,3.0,,2022-05-01T11:28:48Z,fe3eb182-1b4a-4b5c-a3dd-71c6a700c320,customer,b958-10617155,fe3eb182-1b4a-4b5c-a3dd-71c6a700c320,theft,2023-03-06T15:05:50Z
Troy,Acevedo,1993-07-24,2.0,3.0,3.0,1.0,0.0,5161.0,6993.0,10.0,46.0,552.0,1684.0,2.0,,2022-09-08T05:52:13Z,992382f6-5e0e-4026-b6f4-9e56b23953d3,customer,d485-65624835,992382f6-5e0e-4026-b6f4-9e56b23953d3,collision,2023-03-06T15:05:50Z
Katelyn,Miles,1959-07-23,4.0,2.0,5.0,2.0,0.0,11319.0,3085.0,10.0,35.0,396.0,2621.0,2.0,,2022-05-25T00:35:49Z,cb208a9c-b04d-416e-8922-5839b1afe348,customer,a077-35327621,cb208a9c-b04d-416e-8922-5839b1afe348,collision,2023-03-06T15:05:50Z
Kerry,Franklin,1970-01-04,5.0,2.0,2.0,2.0,0.0,7589.0,6056.0,8.0,57.0,535.0,2169.0,5.0,,2023-01-05T04:23:30Z,f050cbaf-aba8-4590-8d24-86913fd6a30d,customer,d959-64190587,f050cbaf-aba8-4590-8d24-86913fd6a30d,collision,2023-03-06T15:05:50Z
Karl,Watson,1907-07-15,6.0,2.0,4.0,2.0,0.0,11086.0,2278.0,16.0,41.0,468.0,3865.0,2.0,,2022-07-28T03:24:17Z,66d9ede4-a95e-4305-ad0c-7eacbd2753a8,customer,d378-23578610,66d9ede4-a95e-4305-ad0c-7eacbd2753a8,collision,2023-03-06T15:05:50Z
Wendy,Davis,1969-12-24,6.0,2.0,6.0,2.0,0.0,7950.0,5804.0,6.0,50.0,540.0,2489.0,5.0,,2022-08-28T17:11:46Z,e3f51049-b0ea-40e1-8eba-8b46210e960c,customer,b881-07415009,e3f51049-b0ea-40e1-8eba-8b46210e960c,theft,2023-03-06T15:05:50Z
Amber,Ortiz,2017-12-02,5.0,3.0,5.0,3.0,0.0,2790.0,6098.0,8.0,51.0,612.0,2556.0,5.0,,2022-04-20T07:59:07Z,5b488b2b-1fad-4075-b877-69b8845faf6e,customer,d582-67014341,5b488b2b-1fad-4075-b877-69b8845faf6e,breakin,2023-03-06T15:05:50Z
Howard,Madden,1970-06-10,3.0,3.0,6.0,1.0,0.0,6440.0,3080.0,7.0,43.0,364.0,2742.0,4.0,,2023-02-04T22:03:55Z,5305c612-3856-44f0-9a2c-d3b90a468a5a,customer,a891-85138293,5305c612-3856-44f0-9a2c-d3b90a468a5a,breakin,2023-03-06T15:05:50Z
